"Plot","Species","Cover"
355,"Knautia nevadensis",15
355,"Leucanthemum vulgare",5
355,"Lolium perenne",15
355,"Lotus corniculatus",5
355,"Luzula campestris",5
355,"Medicago lupulina",1
355,"Plantago lanceolata",15
355,"Poa trivialis",15
355,"Prunella vulgaris",5
355,"Ranunculus acris",5
355,"Rumex acetosa",5
355,"Sanguisorba minor",15
355,"Silene vulgaris",5
355,"Tragopogon pratensis",1
355,"Trifolium aureum",5
355,"Trifolium pratense",5
355,"Trifolium repens",5
355,"Trisetum flavescens",15
356,"Bellis perennis",1
356,"Bromus hordeaceus",5
356,"Capsella bursa-pastoris",5
356,"Centaurea decipiens",1
356,"Cerastium fontanum",1
356,"Dactylis glomerata",37.5
356,"Daucus carota",1
356,"Festuca nigrescens",5
356,"Geranium columbinum",1
356,"Holcus lanatus",5
356,"Hypochaeris radicata",5
356,"Knautia nevadensis",1
356,"Lolium perenne",37.5
356,"Lotus corniculatus",1
356,"Plantago lanceolata",5
356,"Poa trivialis",15
356,"Ranunculus acris",5
356,"Rumex acetosa",5
356,"Sanguisorba minor",5
356,"Scabiosa columbaria",5
356,"Silene vulgaris",5
356,"Stellaria graminea",1
356,"Trifolium aureum",1
356,"Trifolium pratense",15
356,"Trifolium repens",15
356,"Trisetum flavescens",37.5
356,"Veronica arvensis",1
357,"Achillea millefolium",5
357,"Alchemilla fallax",5
357,"Asphodelus albus",15
357,"Brachypodium rupestre",15
357,"Carex caryophyllea",5
357,"Centaurea decipiens",15
357,"Cerastium fontanum",5
357,"Festuca nigrescens",37.5
357,"Galium verum",5
357,"Helictochloa marginata",15
357,"Holcus lanatus",15
357,"Hypericum perforatum",5
357,"Hypochaeris radicata",15
357,"Knautia nevadensis",15
357,"Lathyrus pratensis",5
357,"Leucanthemum vulgare",1
357,"Lotus corniculatus",5
357,"Luzula campestris",5
357,"Plantago lanceolata",15
357,"Poa pratensis",15
357,"Ranunculus acris",5
357,"Rumex acetosa",5
357,"Silene vulgaris",5
357,"Stachys officinalis",1
357,"Stellaria graminea",5
357,"Taraxacum officinale",5
357,"Tragopogon pratensis",1
357,"Trifolium ochroleucon",5
357,"Trifolium repens",15
357,"Trisetum flavescens",5
357,"Veronica chamaedrys",5
357,"Vicia cracca",5
358,"Achillea millefolium",5
358,"Alchemilla fallax",5
358,"Anthoxanthum odoratum",5
358,"Bellis perennis",5
358,"Bromus hordeaceus",5
358,"Centaurea decipiens",5
358,"Cerastium fontanum",5
358,"Chaerophyllum hirsutum",15
358,"Conopodium majus",15
358,"Cruciata laevipes",5
358,"Festuca nigrescens",15
358,"Galium verum",5
358,"Helictochloa marginata",5
358,"Heracleum sphondylium",15
358,"Hypochaeris radicata",5
358,"Leucanthemum vulgare",5
358,"Lotus corniculatus",5
358,"Luzula campestris",5
358,"Myosotis decumbens",5
358,"Narcissus poeticus",5
358,"Plantago lanceolata",5
358,"Poa trivialis",15
358,"Ranunculus acris",5
358,"Ranunculus gouanii",15
358,"Ranunculus repens",5
358,"Rhinanthus mediterraneus",5
358,"Rumex acetosa",5
358,"Sanguisorba minor",5
358,"Saxifraga granulata",5
358,"Silene vulgaris",15
358,"Taraxacum officinale",5
358,"Tragopogon pratensis",5
358,"Trifolium pratense",5
358,"Trisetum flavescens",15
358,"Veronica arvensis",5
358,"Veronica chamaedrys",5
358,"Vicia cracca",5
359,"Anthoxanthum odoratum",15
359,"Bromus hordeaceus",5
359,"Carex muricata",5
359,"Chaerophyllum hirsutum",5
359,"Dactylis glomerata",15
359,"Geranium phaeum",5
359,"Helictochloa marginata",5
359,"Holcus lanatus",15
359,"Hypochaeris radicata",5
359,"Lathyrus pratensis",5
359,"Lolium perenne",5
359,"Medicago lupulina",5
359,"Myosotis decumbens",5
359,"Plantago lanceolata",5
359,"Poa trivialis",15
359,"Ranunculus acris",15
359,"Rhinanthus mediterraneus",37.5
359,"Rumex acetosa",5
359,"Sanguisorba minor",5
359,"Schedonorus arundinaceus",15
359,"Silene vulgaris",5
359,"Taraxacum officinale",5
359,"Tragopogon pratensis",15
359,"Trifolium pratense",5
359,"Trifolium repens",5
359,"Trisetum flavescens",15
359,"Vicia cracca",5
360,"Achillea millefolium",5
360,"Anthoxanthum odoratum",15
360,"Arenaria serpyllifolia",5
360,"Bromus hordeaceus",5
360,"Capsella bursa-pastoris",1
360,"Carex muricata",1
360,"Cerastium fontanum",5
360,"Chaerophyllum hirsutum",15
360,"Dactylis glomerata",5
360,"Daucus carota",5
360,"Festuca nigrescens",15
360,"Galium verum",1
360,"Helictochloa marginata",5
360,"Heracleum sphondylium",5
360,"Holcus lanatus",15
360,"Lolium perenne",5
360,"Lotus corniculatus",5
360,"Plantago lanceolata",5
360,"Poa pratensis",15
360,"Ranunculus acris",5
360,"Rhinanthus mediterraneus",15
360,"Rumex acetosa",5
360,"Scabiosa columbaria",5
360,"Silene vulgaris",15
360,"Tragopogon pratensis",1
360,"Trifolium pratense",5
360,"Trifolium repens",5
360,"Trisetum flavescens",37.5
360,"Veronica arvensis",5
360,"Vicia cracca",5
361,"Achillea millefolium",5
361,"Anthoxanthum odoratum",15
361,"Arenaria serpyllifolia",5
361,"Centaurea decipiens",5
361,"Cerastium arvense",5
361,"Cerastium fontanum",5
361,"Chaerophyllum hirsutum",5
361,"Conopodium majus",15
361,"Dactylis glomerata",5
361,"Festuca nigrescens",37.5
361,"Galium verum",5
361,"Helictochloa marginata",15
361,"Lotus corniculatus",5
361,"Luzula campestris",1
361,"Myosotis decumbens",5
361,"Narcissus poeticus",1
361,"Plantago lanceolata",5
361,"Poa trivialis",15
361,"Ranunculus bulbosus",15
361,"Rhinanthus mediterraneus",15
361,"Rumex acetosa",5
361,"Sanguisorba minor",5
361,"Saxifraga granulata",5
361,"Scabiosa columbaria",5
361,"Silene vulgaris",15
361,"Tragopogon pratensis",5
361,"Trifolium pratense",5
361,"Trisetum flavescens",5
361,"Veronica arvensis",5
362,"Achillea millefolium",15
362,"Brachypodium rupestre",37.5
362,"Centaurea decipiens",15
362,"Chaerophyllum hirsutum",5
362,"Conopodium majus",15
362,"Cruciata laevipes",15
362,"Dactylis glomerata",15
362,"Festuca nigrescens",15
362,"Galium verum",15
362,"Helictochloa marginata",15
362,"Heracleum sphondylium",5
362,"Hypericum perforatum",5
362,"Lotus corniculatus",5
362,"Myosotis decumbens",1
362,"Narcissus poeticus",15
362,"Poa pratensis",15
362,"Ranunculus acris",5
362,"Ranunculus gouanii",5
362,"Rumex acetosa",5
362,"Sanguisorba minor",5
362,"Scilla hyacinthoides",1
362,"Silene vulgaris",5
362,"Tragopogon pratensis",5
362,"Trifolium pratense",15
362,"Trisetum flavescens",5
362,"Veronica chamaedrys",5
363,"Alchemilla fallax",5
363,"Briza media",5
363,"Centaurea decipiens",5
363,"Cerastium fontanum",5
363,"Chaerophyllum hirsutum",5
363,"Conopodium majus",15
363,"Cynosurus cristatus",1
363,"Dactylis glomerata",15
363,"Festuca nigrescens",15
363,"Galium verum",5
363,"Geranium phaeum",5
363,"Helictochloa marginata",15
363,"Hypochaeris radicata",5
363,"Leucanthemum vulgare",5
363,"Myosotis decumbens",5
363,"Plantago lanceolata",5
363,"Poa trivialis",15
363,"Ranunculus acris",15
363,"Ranunculus gouanii",5
363,"Rhinanthus mediterraneus",15
363,"Rumex acetosa",15
363,"Sanguisorba minor",5
363,"Silene vulgaris",5
363,"Taraxacum officinale",5
363,"Tragopogon pratensis",5
363,"Trifolium pratense",15
363,"Trisetum flavescens",15
363,"Veronica chamaedrys",5
364,"Anthoxanthum odoratum",15
364,"Arenaria serpyllifolia",5
364,"Cerastium arvense",5
364,"Cerastium fontanum",5
364,"Conopodium majus",15
364,"Cynosurus cristatus",1
364,"Dactylis glomerata",15
364,"Festuca nigrescens",15
364,"Galium verum",5
364,"Helictochloa marginata",15
364,"Leucanthemum vulgare",1
364,"Narcissus poeticus",5
364,"Plantago lanceolata",5
364,"Poa trivialis",15
364,"Ranunculus gouanii",5
364,"Rhinanthus mediterraneus",15
364,"Rumex acetosa",5
364,"Sanguisorba minor",5
364,"Saxifraga granulata",5
364,"Scilla hyacinthoides",5
364,"Tragopogon pratensis",5
364,"Trifolium pratense",5
364,"Trisetum flavescens",37.5
364,"Veronica arvensis",5
365,"Achillea millefolium",5
365,"Anthoxanthum odoratum",15
365,"Briza media",5
365,"Bromus hordeaceus",15
365,"Centaurea decipiens",5
365,"Cerastium fontanum",5
365,"Crepis biennis",5
365,"Cruciata laevipes",5
365,"Cynosurus cristatus",5
365,"Dactylis glomerata",15
365,"Daucus carota",5
365,"Festuca nigrescens",15
365,"Galium verum",5
365,"Helictochloa marginata",15
365,"Holcus lanatus",5
365,"Hypericum perforatum",1
365,"Hypochaeris radicata",5
365,"Knautia arvensis",15
365,"Lathyrus pratensis",5
365,"Leucanthemum vulgare",5
365,"Linum usitatissimum",5
365,"Lolium perenne",5
365,"Lotus corniculatus",5
365,"Luzula campestris",5
365,"Plantago lanceolata",15
365,"Poa pratensis",15
365,"Ranunculus acris",15
365,"Ranunculus gouanii",5
365,"Rhinanthus mediterraneus",15
365,"Rumex acetosa",5
365,"Rumex obtusifolius",5
365,"Sanguisorba minor",5
365,"Silene vulgaris",5
365,"Trifolium badium",5
365,"Trifolium pratense",15
365,"Trisetum flavescens",37.5
365,"Veronica chamaedrys",5
365,"Vicia cracca",5
366,"Anthoxanthum odoratum",15
366,"Aphanes arvensis",1
366,"Centaurea decipiens",5
366,"Cerastium fontanum",5
366,"Crepis biennis",5
366,"Cynosurus cristatus",1
366,"Dactylis glomerata",15
366,"Festuca nigrescens",5
366,"Holcus lanatus",15
366,"Hypericum perforatum",1
366,"Hypochaeris radicata",15
366,"Leucanthemum vulgare",5
366,"Lolium perenne",5
366,"Lotus corniculatus",5
366,"Luzula campestris",5
366,"Plantago lanceolata",5
366,"Poa trivialis",5
366,"Polygala vulgaris",1
366,"Ranunculus acris",15
366,"Rhinanthus mediterraneus",15
366,"Rumex acetosa",5
366,"Sanguisorba minor",5
366,"Scabiosa columbaria",1
366,"Silene vulgaris",5
366,"Tragopogon pratensis",1
366,"Trifolium pratense",15
366,"Trifolium repens",5
366,"Trisetum flavescens",5
368,"Anthoxanthum odoratum",15
368,"Arrhenatherum elatius",1
368,"Bromus hordeaceus",5
368,"Centaurea decipiens",5
368,"Conopodium majus",5
368,"Crepis biennis",5
368,"Cynosurus cristatus",37.5
368,"Dactylis glomerata",15
368,"Daucus carota",5
368,"Festuca nigrescens",5
368,"Holcus lanatus",37.5
368,"Hypochaeris radicata",5
368,"Leucanthemum vulgare",5
368,"Lolium perenne",5
368,"Medicago lupulina",5
368,"Plantago lanceolata",5
368,"Poa trivialis",5
368,"Ranunculus acris",15
368,"Sanguisorba minor",15
368,"Scabiosa columbaria",5
368,"Silene vulgaris",5
368,"Tragopogon pratensis",5
368,"Trifolium pratense",15
368,"Trifolium repens",5
368,"Trisetum flavescens",37.5
368,"Veronica chamaedrys",5
369,"Arrhenatherum elatius",1
369,"Crepis biennis",5
369,"Cynosurus cristatus",5
369,"Dactylis glomerata",37.5
369,"Holcus lanatus",15
369,"Lolium perenne",15
369,"Plantago lanceolata",5
369,"Poa trivialis",15
369,"Ranunculus acris",5
369,"Ranunculus repens",1
369,"Rumex acetosa",5
369,"Rumex obtusifolius",5
369,"Schedonorus arundinaceus",15
369,"Trifolium pratense",5
369,"Trifolium repens",5
370,"Anthoxanthum odoratum",15
370,"Arrhenatherum elatius",5
370,"Centaurea decipiens",1
370,"Crepis biennis",5
370,"Cynosurus cristatus",5
370,"Dactylis glomerata",5
370,"Festuca nigrescens",15
370,"Holcus lanatus",5
370,"Hypochaeris radicata",1
370,"Lathyrus pratensis",5
370,"Lolium perenne",15
370,"Plantago lanceolata",15
370,"Plantago major",1
370,"Poa trivialis",5
370,"Prunella vulgaris",1
370,"Ranunculus acris",5
370,"Ranunculus repens",15
370,"Rumex acetosa",5
370,"Rumex obtusifolius",1
370,"Sanguisorba minor",5
370,"Schedonorus arundinaceus",5
370,"Stellaria graminea",5
370,"Taraxacum officinale",1
370,"Trifolium pratense",15
370,"Trifolium repens",15
370,"Trisetum flavescens",5
371,"Arrhenatherum elatius",1
371,"Bromus hordeaceus",5
371,"Centaurea decipiens",1
371,"Crepis biennis",5
371,"Cynosurus cristatus",1
371,"Geranium columbinum",5
371,"Holcus lanatus",15
371,"Lathyrus pratensis",1
371,"Linum usitatissimum",1
371,"Lolium perenne",37.5
371,"Lotus corniculatus",1
371,"Picris hieracioides",5
371,"Plantago lanceolata",15
371,"Poa trivialis",15
371,"Ranunculus acris",15
371,"Rumex crispus",5
371,"Rumex obtusifolius",5
371,"Stellaria graminea",1
371,"Taraxacum officinale",5
371,"Trifolium pratense",5
371,"Trifolium repens",15
371,"Trisetum flavescens",5
371,"Veronica chamaedrys",1
372,"Bromus hordeaceus",0.1
372,"Crepis biennis",0.1
372,"Lolium perenne",0.1
372,"Poa trivialis",0.1
372,"Ranunculus acris",0.1
372,"Rumex acetosa",0.1
372,"Schedonorus arundinaceus",0.1
372,"Trifolium pratense",0.1
372,"Trifolium repens",0.1
372,"Trisetum flavescens",0.1
372,"Vicia sativa",0.1
373,"Centaurea decipiens",5
373,"Dactylis glomerata",62.5
373,"Galium saxatile",5
373,"Lathyrus pratensis",5
373,"Leucanthemum vulgare",1
373,"Lotus corniculatus",5
373,"Malva moschata",5
373,"Origanum vulgare",5
373,"Plantago lanceolata",5
373,"Poa trivialis",5
373,"Potentilla reptans",5
373,"Sanguisorba minor",5
373,"Schedonorus arundinaceus",15
373,"Stellaria graminea",5
373,"Trisetum flavescens",5
373,"Veronica chamaedrys",5
373,"Vicia sativa",5
374,"Agrostis capillaris",15
374,"Anthoxanthum odoratum",15
374,"Arrhenatherum elatius",5
374,"Bromus hordeaceus",5
374,"Centaurea decipiens",5
374,"Cynosurus cristatus",15
374,"Dactylis glomerata",5
374,"Festuca nigrescens",5
374,"Holcus lanatus",5
374,"Hypericum perforatum",5
374,"Hypochaeris radicata",5
374,"Linum usitatissimum",5
374,"Lolium perenne",15
374,"Lotus corniculatus",5
374,"Pimpinella saxifraga",1
374,"Plantago lanceolata",5
374,"Poa pratensis",15
374,"Ranunculus acris",5
374,"Rhinanthus mediterraneus",5
374,"Rumex acetosa",15
374,"Stachys officinalis",5
374,"Trifolium pratense",5
374,"Trisetum flavescens",5
374,"Vicia hirsuta",1
375,"Achillea millefolium",5
375,"Anthoxanthum odoratum",37.5
375,"Carex caryophyllea",5
375,"Conopodium pyrenaeum",5
375,"Cruciata laevipes",5
375,"Dactylis glomerata",15
375,"Festuca nigrescens",37.5
375,"Hypochaeris radicata",1
375,"Lotus corniculatus",5
375,"Luzula campestris",5
375,"Plantago lanceolata",5
375,"Polygala vulgaris",5
375,"Ranunculus bulbosus",5
375,"Rumex acetosa",5
375,"Sanguisorba minor",1
375,"Stachys officinalis",1
375,"Thymus pulegioides",5
375,"Trifolium pratense",5
375,"Veronica chamaedrys",5
376,"Anthoxanthum odoratum",15
376,"Carex caryophyllea",1
376,"Centaurea decipiens",5
376,"Conopodium pyrenaeum",5
376,"Cruciata laevipes",5
376,"Festuca nigrescens",37.5
376,"Galium saxatile",1
376,"Hypericum perforatum",5
376,"Hypochaeris radicata",1
376,"Lathyrus pratensis",1
376,"Lotus corniculatus",5
376,"Pimpinella saxifraga",1
376,"Plantago lanceolata",5
376,"Poa pratensis",5
376,"Potentilla erecta",15
376,"Ranunculus acris",5
376,"Rhinanthus mediterraneus",15
376,"Rumex acetosa",5
376,"Stachys officinalis",5
376,"Taraxacum officinale",1
376,"Trifolium sp.",5
376,"Veronica chamaedrys",5
377,"Achillea millefolium",5
377,"Anthoxanthum odoratum",15
377,"Arrhenatherum elatius",5
377,"Brachypodium rupestre",5
377,"Carex muricata",5
377,"Cruciata laevipes",15
377,"Dactylis glomerata",5
377,"Daucus carota",1
377,"Galium saxatile",37.5
377,"Holcus lanatus",5
377,"Lathyrus pratensis",1
377,"Lotus corniculatus",5
377,"Origanum vulgare",37.5
377,"Ranunculus acris",5
377,"Rumex acetosa",5
377,"Sanguisorba minor",5
377,"Stellaria graminea",5
377,"Trifolium repens",5
377,"Veronica chamaedrys",5
377,"Vicia hirsuta",5
378,"Achillea millefolium",5
378,"Anthoxanthum odoratum",15
378,"Arrhenatherum elatius",1
378,"Brachypodium rupestre",5
378,"Carex muricata",1
378,"Daucus carota",5
378,"Festuca nigrescens",37.5
378,"Fraxinus excelsior",1
378,"Galium saxatile",5
378,"Helictochloa marginata",1
378,"Holcus lanatus",5
378,"Hypochaeris radicata",5
378,"Lotus corniculatus",5
378,"Luzula campestris",5
378,"Origanum vulgare",5
378,"Plantago lanceolata",5
378,"Poa pratensis",15
378,"Ranunculus acris",5
378,"Rhinanthus mediterraneus",5
378,"Sanguisorba minor",5
378,"Stellaria graminea",5
378,"Thymus pulegioides",5
378,"Trifolium repens",5
378,"Trisetum flavescens",5
378,"Veronica chamaedrys",5
378,"Vicia hirsuta",1
379,"Bromus hordeaceus",5
379,"Centaurea decipiens",5
379,"Crepis biennis",1
379,"Cynosurus cristatus",5
379,"Dactylis glomerata",15
379,"Daucus carota",1
379,"Erodium moschatum",1
379,"Festuca nigrescens",5
379,"Galium saxatile",5
379,"Geranium columbinum",5
379,"Holcus lanatus",5
379,"Hypochaeris radicata",1
379,"Lathyrus pratensis",1
379,"Linum usitatissimum",15
379,"Lolium perenne",15
379,"Lotus corniculatus",5
379,"Oenanthe pimpinelloides",5
379,"Ononis spinosa",1
379,"Picris hieracioides",1
379,"Plantago lanceolata",15
379,"Plantago major",1
379,"Poa trivialis",15
379,"Prunella vulgaris",1
379,"Ranunculus acris",5
379,"Rumex acetosa",1
379,"Rumex obtusifolius",1
379,"Sanguisorba minor",5
379,"Taraxacum officinale",5
379,"Trifolium pratense",5
379,"Trifolium repens",5
379,"Trisetum flavescens",5
379,"Vicia hirsuta",1
380,"Arrhenatherum elatius",5
380,"Bromus hordeaceus",5
380,"Calystegia sepium",5
380,"Carex muricata",5
380,"Centaurea decipiens",15
380,"Cynosurus cristatus",15
380,"Daucus carota",5
380,"Galium saxatile",5
380,"Geranium columbinum",5
380,"Holcus lanatus",15
380,"Hypochaeris radicata",15
380,"Lathyrus pratensis",5
380,"Leucanthemum vulgare",15
380,"Linum usitatissimum",15
380,"Lolium perenne",5
380,"Oenanthe pimpinelloides",15
380,"Picris hieracioides",5
380,"Plantago lanceolata",5
380,"Poa trivialis",15
380,"Ranunculus acris",15
380,"Sanguisorba minor",5
380,"Schedonorus arundinaceus",15
380,"Sherardia arvensis",1
380,"Stellaria graminea",5
380,"Taraxacum officinale",5
380,"Tragopogon pratensis",5
380,"Trifolium aureum",5
380,"Trifolium pratense",15
380,"Trisetum flavescens",15
380,"Valerianella locusta",1
380,"Vicia sativa",5
381,"Achillea millefolium",5
381,"Anthoxanthum odoratum",15
381,"Arrhenatherum elatius",5
381,"Artemisia vulgaris",1
381,"Brachypodium rupestre",37.5
381,"Briza media",5
381,"Carex caryophyllea",1
381,"Castanea sativa",1
381,"Centaurea decipiens",5
381,"Dactylis glomerata",15
381,"Galium saxatile",5
381,"Geranium columbinum",1
381,"Helianthemum oelandicum",5
381,"Hypochaeris radicata",5
381,"Lathyrus pratensis",1
381,"Leucanthemum vulgare",1
381,"Linum catharticum",1
381,"Linum usitatissimum",1
381,"Lotus corniculatus",15
381,"Myosotis decumbens",5
381,"Origanum vulgare",15
381,"Picris hieracioides",1
381,"Plantago lanceolata",15
381,"Quercus sp.",1
381,"Ranunculus repens",5
381,"Rumex acetosa",5
381,"Sanguisorba minor",15
381,"Scabiosa columbaria",1
381,"Schedonorus arundinaceus",15
381,"Silene vulgaris",1
381,"Stellaria graminea",5
381,"Thymus pulegioides",5
381,"Trifolium repens",5
381,"Trisetum flavescens",5
381,"Veronica chamaedrys",5
381,"Vicia hirsuta",1
382,"Arrhenatherum elatius",15
382,"Briza media",5
382,"Carex muricata",5
382,"Clinopodium vulgare",1
382,"Cruciata laevipes",1
382,"Dactylis glomerata",5
382,"Galium saxatile",5
382,"Holcus lanatus",15
382,"Knautia arvensis",1
382,"Lathyrus pratensis",5
382,"Leucanthemum vulgare",5
382,"Lolium perenne",5
382,"Lotus corniculatus",5
382,"Luzula campestris",1
382,"Malva moschata",1
382,"Oenanthe pimpinelloides",5
382,"Plantago lanceolata",5
382,"Poa trivialis",15
382,"Prunella vulgaris",1
382,"Ranunculus acris",5
382,"Rumex acetosa",1
382,"Schedonorus arundinaceus",15
382,"Stachys officinalis",1
382,"Stellaria graminea",5
382,"Trifolium pratense",5
382,"Trifolium repens",5
382,"Trisetum flavescens",15
382,"Veronica chamaedrys",5
382,"Vicia cracca",1
382,"Vicia hirsuta",5
383,"Anthoxanthum odoratum",5
383,"Arrhenatherum elatius",15
383,"Centaurea decipiens",5
383,"Cerastium fontanum",1
383,"Crepis biennis",5
383,"Cynosurus cristatus",5
383,"Dactylis glomerata",15
383,"Geranium columbinum",1
383,"Holcus lanatus",15
383,"Knautia nevadensis",5
383,"Lathyrus pratensis",5
383,"Leucanthemum vulgare",5
383,"Linum usitatissimum",5
383,"Luzula campestris",1
383,"Oenanthe pimpinelloides",5
383,"Picris hieracioides",1
383,"Plantago lanceolata",5
383,"Poa trivialis",15
383,"Ranunculus acris",15
383,"Rhinanthus mediterraneus",5
383,"Rumex acetosa",5
383,"Stellaria graminea",5
383,"Tragopogon pratensis",1
383,"Trifolium aureum",1
383,"Trifolium dubium",1
383,"Trifolium pratense",5
383,"Trisetum flavescens",15
384,"Anthoxanthum odoratum",15
384,"Arrhenatherum elatius",15
384,"Bromus hordeaceus",5
384,"Calystegia sepium",5
384,"Centaurea decipiens",5
384,"Cerastium fontanum",5
